Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2023-02-01 - CAR 5, BUF 1",BUF,Limited ReportFull Report,48.066666666667,35.62,53.36,40.03,28.58,36.92,43.64,21.78,32.16,40.38,0.92,3.17,22.42,1.46,2.36,38.26,19.17,23.46,44.97,6.88,11.19,38.07,5.13,8.92,36.5,0.0,3.22,0.00,0.00,63.86,11.99,12.55,48.86,5.42,8.71,38.36,0.0,0.0,-,0.00,100.00,12.6,25.11,33.41,9.25,13.62,40.45,0.88,0.0,100.00,9.53,100.00,4.21,90.13,0.943,14166
"2023-02-01 - BOS 5, TOR 2",BOS,Limited ReportFull Report,52.7,47.14,57.93,44.86,37.29,42.44,46.77,26.58,29.84,47.11,3.18,0.95,76.98,1.93,2.41,44.49,21.7,29.36,42.5,8.93,11.77,43.14,6.67,9.15,42.16,1.07,0.93,53.54,16.06,89.84,12.8,17.45,42.32,5.19,5.63,47.97,2.09,0.0,100.00,40.33,100.00,21.08,22.16,48.76,12.61,12.01,51.21,0.0,0.0,-,0.00,100.00,11.97,96.81,1.088,18973
"2023-02-01 - BOS 5, TOR 2",TOR,Limited ReportFull Report,52.7,57.93,47.14,55.14,42.44,37.29,53.23,29.84,26.58,52.89,0.95,3.18,23.02,2.41,1.93,55.51,29.36,21.7,57.5,11.77,8.93,56.86,9.15,6.67,57.84,0.93,1.07,46.46,10.16,83.94,17.45,12.8,57.68,5.63,5.19,52.03,0.0,2.09,0.00,0.00,59.67,22.16,21.08,51.24,12.01,12.61,48.79,0.0,0.0,-,0.00,100.00,3.19,88.03,0.912,18973
"2023-02-06 - NYI 2, PHI 1",NYI,Limited ReportFull Report,48.383333333333,55.79,43.73,56.06,39.46,29.33,57.36,27.69,21.16,56.68,1.08,0.95,53.08,2.99,1.45,67.34,28.93,18.1,61.51,14.0,7.17,66.15,9.6,6.32,60.29,1.08,0.0,100.00,11.27,100.00,15.15,10.71,58.58,6.39,4.66,57.82,0.0,1.03,0.00,0.00,77.94,23.79,22.08,51.87,10.76,10.05,51.72,0.0,0.0,-,0.00,100.00,3.89,95.51,0.994,18695
"2023-02-06 - NYI 2, PHI 1",PHI,Limited ReportFull Report,48.383333333333,43.73,55.79,43.94,29.33,39.46,42.64,21.16,27.69,43.32,0.95,1.08,46.92,1.45,2.99,32.66,18.1,28.93,38.49,7.17,14.0,33.85,6.32,9.6,39.71,0.0,1.08,0.00,0.00,88.73,10.71,15.15,41.42,4.66,6.39,42.18,1.03,0.0,100.00,22.06,100.00,22.08,23.79,48.13,10.05,10.76,48.28,0.0,0.0,-,0.00,100.00,4.49,96.11,1.006,18695
"2023-02-06 - TB 1, FLA 7",TB,Limited ReportFull Report,51.216666666667,44.26,68.36,39.3,36.72,53.56,40.68,25.63,41.7,38.07,1.01,4.91,17.12,2.65,3.43,43.57,26.35,33.54,44.0,15.05,11.97,55.7,10.92,12.13,47.37,0.0,2.93,0.00,0.00,75.82,11.14,21.91,33.71,4.88,12.02,28.9,0.0,0.95,0.00,0.00,92.11,29.92,37.05,44.68,9.77,14.11,40.9,0.93,1.06,46.76,9.54,92.48,3.96,88.23,0.922,15882
"2023-02-06 - TB 1, FLA 7",FLA,Limited ReportFull Report,51.216666666667,68.36,44.26,60.7,53.56,36.72,59.32,41.7,25.63,61.93,4.91,1.01,82.88,3.43,2.65,56.43,33.54,26.35,56.0,11.97,15.05,44.3,12.13,10.92,52.63,2.93,0.0,100.00,24.18,100.00,21.91,11.14,66.29,12.02,4.88,71.1,0.95,0.0,100.00,7.89,100.00,37.05,29.92,55.32,14.11,9.77,59.1,1.06,0.93,53.24,7.52,90.46,11.77,96.04,1.078,15882
"2023-02-06 - CGY 4, NYR 5",CGY,Limited ReportFull Report,49.316666666667,48.21,43.35,52.65,33.88,31.64,51.71,23.85,19.75,54.71,3.08,2.81,52.28,1.32,2.04,39.31,19.29,26.94,41.72,6.08,11.61,34.36,2.97,8.71,25.46,2.02,0.92,68.76,67.94,89.46,13.07,15.35,45.99,6.12,4.81,55.98,0.0,1.9,0.00,0.00,60.61,24.26,14.92,61.92,12.55,6.19,66.97,1.05,0.0,100.00,8.40,100.00,12.91,85.77,0.987,17173
"2023-02-06 - CGY 4, NYR 5",NYR,Limited ReportFull Report,49.316666666667,43.35,48.21,47.35,31.64,33.88,48.29,19.75,23.85,45.29,2.81,3.08,47.72,2.04,1.32,60.69,26.94,19.29,58.28,11.61,6.08,65.64,8.71,2.97,74.54,0.92,2.02,31.24,10.54,32.06,15.35,13.07,54.01,4.81,6.12,44.02,1.9,0.0,100.00,39.39,100.00,14.92,24.26,38.08,6.19,12.55,33.03,0.0,1.05,0.00,0.00,91.60,14.23,87.09,1.013,17173
"2023-02-06 - VAN 4, NJ 5",VAN,Limited ReportFull Report,52.6,53.89,43.84,55.14,35.19,31.84,52.5,25.81,24.07,51.75,4.09,3.84,51.54,2.47,1.63,60.18,28.29,14.29,66.44,12.7,7.4,63.18,9.47,6.58,58.98,2.09,2.82,42.58,22.12,57.10,15.68,6.85,69.61,7.23,3.89,65.01,1.06,0.0,100.00,14.62,100.00,27.93,28.41,49.58,7.1,11.49,38.18,0.94,1.06,46.93,13.23,90.76,15.83,84.04,0.999,14630
"2023-02-06 - VAN 4, NJ 5",NJ,Limited ReportFull Report,52.6,43.84,53.89,44.86,31.84,35.19,47.5,24.07,25.81,48.25,3.84,4.09,48.46,1.63,2.47,39.82,14.29,28.29,33.56,7.4,12.7,36.82,6.58,9.47,41.02,2.82,2.09,57.42,42.90,77.88,6.85,15.68,30.39,3.89,7.23,34.99,0.0,1.06,0.00,0.00,85.38,28.41,27.93,50.42,11.49,7.1,61.82,1.06,0.94,53.07,9.24,86.77,15.96,84.17,1.001,14630
"2023-02-06 - ANA 2, DAL 3",ANA,Limited ReportFull Report,45.616666666667,36.25,63.96,36.18,29.13,44.54,39.55,21.43,29.02,42.48,1.01,1.93,34.36,1.66,3.32,33.37,15.98,29.23,35.35,5.06,11.88,29.88,3.02,8.01,27.37,0.0,0.99,0.00,0.00,87.64,10.71,17.58,37.85,7.01,6.07,53.61,1.06,0.95,52.74,15.08,84.38,16.87,27.68,37.86,7.49,12.98,36.59,0.0,0.0,-,0.00,100.00,4.72,93.34,0.981,18145
"2023-02-06 - ANA 2, DAL 3",DAL,Limited ReportFull Report,45.616666666667,63.96,36.25,63.82,44.54,29.13,60.45,29.02,21.43,57.52,1.93,1.01,65.64,3.32,1.66,66.63,29.23,15.98,64.65,11.88,5.06,70.12,8.01,3.02,72.63,0.99,0.0,100.00,12.36,100.00,17.58,10.71,62.15,6.07,7.01,46.39,0.95,1.06,47.26,15.62,84.92,27.68,16.87,62.14,12.98,7.49,63.41,0.0,0.0,-,0.00,100.00,6.66,95.28,1.019,18145
"2023-02-06 - MIN 2, ARI 3",MIN,Limited ReportFull Report,43.466666666667,54.02,49.99,51.94,42.15,38.75,52.11,30.46,22.94,57.05,2.11,1.87,53.09,2.42,2.42,50.01,23.41,28.59,45.02,5.38,12.78,29.63,5.33,5.62,48.69,0.0,0.94,0.00,0.00,83.24,18.03,15.55,53.69,10.43,6.65,61.06,1.05,0.96,52.27,10.08,85.56,24.31,13.5,64.29,11.5,6.73,63.09,1.05,0.0,100.00,9.16,100.00,6.94,91.86,0.988,4600
"2023-02-06 - MIN 2, ARI 3",ARI,Limited ReportFull Report,43.466666666667,49.99,54.02,48.06,38.75,42.15,47.89,22.94,30.46,42.95,1.87,2.11,46.91,2.42,2.42,49.99,28.59,23.41,54.98,12.78,5.38,70.37,5.62,5.33,51.31,0.94,0.0,100.00,16.76,100.00,15.55,18.03,46.31,6.65,10.43,38.94,0.96,1.05,47.73,14.44,89.92,13.5,24.31,35.71,6.73,11.5,36.91,0.0,1.05,0.00,0.00,90.84,8.14,93.06,1.012,4600
"2023-02-07 - COL 1, PIT 2",COL,Limited ReportFull Report,53.033333333333,56.95,65.57,46.48,45.11,44.65,50.26,34.44,30.85,52.75,0.0,0.92,0.00,3.19,2.65,54.60,32.08,32.06,50.01,18.58,8.1,69.63,13.06,5.44,70.61,0.0,0.92,0.00,0.00,83.12,13.61,23.76,36.42,6.17,12.28,33.44,0.0,0.0,-,0.00,100.00,21.84,25.98,45.67,14.28,10.24,58.25,0.0,0.0,-,0.00,100.00,0.0,97.01,0.97,18096
"2023-02-07 - COL 1, PIT 2",PIT,Limited ReportFull Report,53.033333333333,65.57,56.95,53.52,44.65,45.11,49.74,30.85,34.44,47.25,0.92,0.0,100.00,2.65,3.19,45.40,32.06,32.08,49.99,8.1,18.58,30.37,5.44,13.06,29.39,0.92,0.0,100.00,16.88,100.00,23.76,13.61,63.58,12.28,6.17,66.56,0.0,0.0,-,0.00,100.00,25.98,21.84,54.33,10.24,14.28,41.75,0.0,0.0,-,0.00,100.00,2.99,100.0,1.03,18096
"2023-02-07 - SJ 4, TB 3",SJ,Limited ReportFull Report,46.966666666667,29.81,64.42,31.64,26.31,45.59,36.59,16.49,33.39,33.06,1.01,1.93,34.36,1.94,3.25,37.39,15.92,40.77,28.09,11.16,15.65,41.63,6.97,12.93,35.02,1.01,1.93,34.34,14.50,85.06,4.78,25.43,15.84,0.97,8.93,9.84,0.0,0.0,-,0.00,100.00,17.12,31.73,35.04,8.47,11.18,43.11,0.0,0.0,-,0.00,100.00,6.13,94.21,1.003,19092
"2023-02-07 - SJ 4, TB 3",TB,Limited ReportFull Report,46.966666666667,64.42,29.81,68.36,45.59,26.31,63.41,33.39,16.49,66.94,1.93,1.01,65.64,3.25,1.94,62.61,40.77,15.92,71.91,15.65,11.16,58.37,12.93,6.97,64.98,1.93,1.01,65.66,14.94,85.50,25.43,4.78,84.16,8.93,0.97,90.16,0.0,0.0,-,0.00,100.00,31.73,17.12,64.96,11.18,8.47,56.89,0.0,0.0,-,0.00,100.00,5.79,93.87,0.997,19092
"2023-02-07 - EDM 5, DET 2",EDM,Limited ReportFull Report,40.25,31.26,32.62,48.94,24.97,26.2,48.81,17.61,20.66,46.02,3.14,1.89,62.40,1.69,1.63,50.88,15.88,15.86,50.04,9.54,6.51,59.44,6.31,3.67,63.27,2.09,0.94,68.97,33.14,74.31,6.43,9.23,41.07,2.13,6.63,24.29,1.05,1.03,50.58,49.48,84.49,14.35,13.98,50.66,8.06,10.36,43.76,0.0,0.0,-,0.00,100.00,17.85,90.83,1.087,19515
"2023-02-07 - EDM 5, DET 2",DET,Limited ReportFull Report,40.25,32.62,31.26,51.06,26.2,24.97,51.19,20.66,17.61,53.98,1.89,3.14,37.60,1.63,1.69,49.12,15.86,15.88,49.96,6.51,9.54,40.56,3.67,6.31,36.73,0.94,2.09,31.03,25.69,66.86,9.23,6.43,58.93,6.63,2.13,75.71,1.03,1.05,49.42,15.51,50.52,13.98,14.35,49.34,10.36,8.06,56.24,0.0,0.0,-,0.00,100.00,9.17,82.15,0.913,19515
"2023-02-07 - SEA 0, NYI 4",SEA,Limited ReportFull Report,56.0,52.14,53.4,49.4,39.23,38.51,50.46,26.14,27.65,48.59,0.0,3.91,0.00,1.92,2.74,41.20,23.96,29.1,45.15,4.87,16.37,22.92,2.85,11.39,20.03,0.0,2.93,0.00,0.00,74.27,18.53,12.73,59.27,8.67,3.99,68.47,0.0,0.0,-,0.00,100.00,24.44,20.97,53.83,11.55,12.28,48.46,0.0,0.95,0.00,0.00,92.30,0.0,85.85,0.858,17255
"2023-02-07 - SEA 0, NYI 4",NYI,Limited ReportFull Report,56.0,53.4,52.14,50.6,38.51,39.23,49.54,27.65,26.14,51.41,3.91,0.0,100.00,2.74,1.92,58.80,29.1,23.96,54.85,16.37,4.87,77.08,11.39,2.85,79.97,2.93,0.0,100.00,25.73,100.00,12.73,18.53,40.73,3.99,8.67,31.53,0.0,0.0,-,0.00,100.00,20.97,24.44,46.17,12.28,11.55,51.54,0.95,0.0,100.00,7.70,100.00,14.15,100.0,1.142,17255
"2023-02-07 - VGK 5, NSH 1",VGK,Limited ReportFull Report,49.683333333333,51.21,35.51,59.05,34.47,26.93,56.14,25.25,11.31,69.05,4.19,0.94,81.63,3.51,1.0,77.89,33.39,17.07,66.18,14.54,2.51,85.26,12.2,0.82,93.74,2.14,0.0,100.00,17.55,100.00,19.15,14.37,57.12,13.02,5.39,70.72,2.03,0.0,100.00,15.59,100.00,16.45,16.88,49.36,0.0,4.21,0.0,0.0,0.95,0.00,-,77.51,16.61,91.66,1.083,17159
"2023-02-07 - VGK 5, NSH 1",NSH,Limited ReportFull Report,49.683333333333,35.51,51.21,40.95,26.93,34.47,43.86,11.31,25.25,30.95,0.94,4.19,18.37,1.0,3.51,22.11,17.07,33.39,33.82,2.51,14.54,14.74,0.82,12.2,6.26,0.0,2.14,0.00,0.00,82.45,14.37,19.15,42.88,5.39,13.02,29.28,0.0,2.03,0.00,0.00,84.41,16.88,16.45,50.64,4.21,0.0,100.0,0.95,0.0,100.00,22.49,-,8.34,83.39,0.917,17159
"2023-02-07 - ANA 3, CHI 2",ANA,Limited ReportFull Report,52.0,33.14,50.31,39.71,25.33,35.18,41.86,21.21,22.61,48.41,2.02,1.89,51.74,1.63,1.85,46.82,14.41,20.3,41.52,9.34,9.47,49.64,8.24,6.68,55.22,1.01,1.88,34.92,12.25,71.83,5.11,10.85,32.03,2.03,4.91,29.27,0.0,0.0,-,0.00,100.00,15.0,26.71,35.97,10.05,10.94,47.88,0.94,0.0,100.00,9.34,100.00,9.54,91.65,1.012,18292
"2023-02-07 - ANA 3, CHI 2",CHI,Limited ReportFull Report,52.0,50.31,33.14,60.29,35.18,25.33,58.14,22.61,21.21,51.59,1.89,2.02,48.26,1.85,1.63,53.18,20.3,14.41,58.48,9.47,9.34,50.36,6.68,8.24,44.78,1.88,1.01,65.08,28.17,87.75,10.85,5.11,67.97,4.91,2.03,70.73,0.0,0.0,-,0.00,100.00,26.71,15.0,64.03,10.94,10.05,52.12,0.0,0.94,0.00,0.00,90.66,8.35,90.46,0.988,18292
"2023-02-08 - VAN 3, NYR 4",VAN,Limited ReportFull Report,52.35,38.64,41.06,48.49,29.8,30.09,49.76,24.08,18.58,56.45,3.04,3.91,43.77,1.53,2.09,42.27,14.74,18.15,44.82,8.98,10.95,45.07,5.91,9.03,39.57,1.04,2.92,26.17,17.51,67.66,5.7,7.22,44.14,5.93,1.0,85.61,2.05,0.94,68.48,34.49,5.54,17.69,18.08,49.46,9.32,8.6,52.02,0.0,0.0,-,0.00,100.00,12.64,78.96,0.916,18006
"2023-02-08 - VAN 3, NYR 4",NYR,Limited ReportFull Report,52.35,41.06,38.64,51.51,30.09,29.8,50.24,18.58,24.08,43.55,3.91,3.04,56.23,2.09,1.53,57.73,18.15,14.74,55.18,10.95,8.98,54.93,9.03,5.91,60.43,2.92,1.04,73.83,32.34,82.49,7.22,5.7,55.86,1.0,5.93,14.39,0.94,2.05,31.52,94.46,65.51,18.08,17.69,50.54,8.6,9.32,47.98,0.0,0.0,-,0.00,100.00,21.04,87.36,1.084,18006
"2023-02-08 - MIN 1, DAL 4",MIN,Limited ReportFull Report,49.7,54.67,54.21,50.21,41.42,38.67,51.72,31.64,30.72,50.73,0.0,2.92,0.00,2.32,2.65,46.64,19.88,27.75,41.74,9.18,10.74,46.1,6.06,9.93,37.91,0.0,2.9,0.00,0.00,70.83,10.58,17.22,38.05,5.92,9.91,37.4,0.0,0.0,-,0.00,100.00,30.51,19.53,60.96,18.03,9.75,64.9,0.0,0.0,-,0.00,100.00,0.0,90.5,0.905,18274
"2023-02-08 - MIN 1, DAL 4",DAL,Limited ReportFull Report,49.7,54.21,54.67,49.79,38.67,41.42,48.28,30.72,31.64,49.27,2.92,0.0,100.00,2.65,2.32,53.36,27.75,19.88,58.26,10.74,9.18,53.9,9.93,6.06,62.09,2.9,0.0,100.00,29.17,100.00,17.22,10.58,61.95,9.91,5.92,62.6,0.0,0.0,-,0.00,100.00,19.53,30.51,39.04,9.75,18.03,35.1,0.0,0.0,-,0.00,100.00,9.5,100.0,1.095,18274
"2023-02-09 - COL 0, TB 5",COL,Limited ReportFull Report,49.9,46.23,54.23,46.02,33.61,36.74,47.77,22.09,22.89,49.11,0.0,2.98,0.00,2.25,2.16,50.96,23.62,25.67,47.92,6.9,12.07,36.37,6.8,8.04,45.82,0.0,1.97,0.00,0.00,75.54,16.46,13.69,54.59,7.86,3.03,72.19,0.0,0.0,-,0.00,100.00,25.29,35.18,41.83,7.76,11.94,39.39,0.0,1.06,0.00,0.00,91.12,0.0,86.98,0.87,19092
"2023-02-09 - COL 0, TB 5",TB,Limited ReportFull Report,49.9,54.23,46.23,53.98,36.74,33.61,52.23,22.89,22.09,50.89,2.98,0.0,100.00,2.16,2.25,49.04,25.67,23.62,52.08,12.07,6.9,63.63,8.04,6.8,54.18,1.97,0.0,100.00,24.46,100.00,13.69,16.46,45.41,3.03,7.86,27.81,0.0,0.0,-,0.00,100.00,35.18,25.29,58.17,11.94,7.76,60.61,1.06,0.0,100.00,8.88,100.00,13.02,100.0,1.13,19092
"2023-02-09 - EDM 1, PHI 2",EDM,Limited ReportFull Report,54.0,49.86,48.14,50.88,38.75,35.25,52.36,28.34,30.51,48.16,1.01,0.94,51.74,2.33,2.67,46.55,26.99,26.91,50.08,11.59,15.95,42.08,9.36,11.42,45.05,0.0,0.0,-,0.00,100.00,15.34,10.85,58.57,7.15,5.88,54.87,1.06,0.0,100.00,14.80,100.00,20.21,18.81,51.8,9.87,13.09,42.98,0.0,0.95,0.00,0.00,92.77,3.57,96.91,1.005,18851
"2023-02-09 - EDM 1, PHI 2",PHI,Limited ReportFull Report,54.0,48.14,49.86,49.12,35.25,38.75,47.64,30.51,28.34,51.84,0.94,1.01,48.26,2.67,2.33,53.45,26.91,26.99,49.92,15.95,11.59,57.92,11.42,9.36,54.95,0.0,0.0,-,0.00,100.00,10.85,15.34,41.43,5.88,7.15,45.13,0.0,1.06,0.00,0.00,85.20,18.81,20.21,48.2,13.09,9.87,57.02,0.95,0.0,100.00,7.23,100.00,3.09,96.43,0.995,18851
"2023-02-09 - SJ 1, FLA 4",SJ,Limited ReportFull Report,52.0,51.89,64.81,44.46,40.52,50.39,44.57,28.35,36.97,43.4,1.06,1.87,36.13,3.55,2.71,56.70,28.67,31.32,47.8,19.43,11.24,63.36,14.17,5.74,71.18,1.06,0.94,52.92,7.47,83.59,9.36,20.04,31.84,4.09,8.69,32.0,0.0,0.96,0.00,0.00,88.95,28.01,38.02,42.42,8.28,19.64,29.65,0.0,0.0,-,0.00,100.00,3.73,94.95,0.987,15183
"2023-02-09 - SJ 1, FLA 4",FLA,Limited ReportFull Report,52.0,64.81,51.89,55.54,50.39,40.52,55.43,36.97,28.35,56.6,1.87,1.06,63.87,2.71,3.55,43.30,31.32,28.67,52.2,11.24,19.43,36.64,5.74,14.17,28.82,0.94,1.06,47.08,16.41,92.53,20.04,9.36,68.16,8.69,4.09,68.0,0.96,0.0,100.00,11.05,100.00,38.02,28.01,57.58,19.64,8.28,70.35,0.0,0.0,-,0.00,100.00,5.05,96.27,1.013,15183
"2023-02-09 - SEA 1, NJ 3",SEA,Limited ReportFull Report,49.35,55.88,41.81,57.2,33.75,31.15,52.01,26.44,22.45,54.08,1.06,0.0,100.00,2.13,1.62,56.76,24.84,13.32,65.09,9.59,3.74,71.94,5.27,3.78,58.2,0.0,0.0,-,0.00,100.00,15.12,9.66,61.03,10.16,5.83,63.54,0.0,0.0,-,0.00,100.00,31.39,35.23,47.12,10.14,10.85,48.31,1.05,0.0,100.00,10.39,100.00,4.0,100.0,1.04,15697
"2023-02-09 - SEA 1, NJ 3",NJ,Limited ReportFull Report,49.35,41.81,55.88,42.8,31.15,33.75,47.99,22.45,26.44,45.92,0.0,1.06,0.00,1.62,2.13,43.24,13.32,24.84,34.91,3.74,9.59,28.06,3.78,5.27,41.8,0.0,0.0,-,0.00,100.00,9.66,15.12,38.97,5.83,10.16,36.46,0.0,0.0,-,0.00,100.00,35.23,31.39,52.88,10.85,10.14,51.69,0.0,1.05,0.00,0.00,89.61,0.0,96.0,0.96,15697
"2023-02-09 - CGY 1, DET 2",CGY,Limited ReportFull Report,43.5,51.61,22.45,69.68,40.54,15.49,72.36,29.38,6.8,81.19,1.06,0.94,52.82,1.53,1.18,56.43,19.66,11.36,63.37,5.26,5.56,48.65,2.05,3.78,35.09,1.06,0.94,52.92,51.75,75.12,14.28,5.79,71.13,7.17,0.97,88.06,0.0,0.0,-,0.00,100.00,25.06,9.05,73.47,13.92,1.97,87.59,0.0,0.0,-,0.00,100.00,3.6,86.13,0.897,19515
"2023-02-09 - CGY 1, DET 2",DET,Limited ReportFull Report,43.5,22.45,51.61,30.32,15.49,40.54,27.64,6.8,29.38,18.81,0.94,1.06,47.18,1.18,1.53,43.57,11.36,19.66,36.63,5.56,5.26,51.35,3.78,2.05,64.91,0.94,1.06,47.08,24.88,48.25,5.79,14.28,28.87,0.97,7.17,11.94,0.0,0.0,-,0.00,100.00,9.05,25.06,26.53,1.97,13.92,12.41,0.0,0.0,-,0.00,100.00,13.87,96.4,1.103,19515
"2023-02-09 - VAN 6, NYI 5",VAN,Limited ReportFull Report,46.583333333333,43.84,38.58,53.19,36.08,28.74,55.66,25.85,20.97,55.2,4.14,2.86,59.17,2.74,2.43,53.06,24.58,24.13,50.46,14.37,13.38,51.79,9.14,10.73,46.0,1.04,1.86,35.77,11.34,82.66,10.28,10.72,48.96,6.11,3.89,61.08,1.05,0.94,52.76,17.21,75.81,16.78,11.99,58.32,9.78,5.2,65.27,1.99,0.0,100.00,20.38,100.00,16.01,86.38,1.024,17255
"2023-02-09 - VAN 6, NYI 5",NYI,Limited ReportFull Report,46.583333333333,38.58,43.84,46.81,28.74,36.08,44.34,20.97,25.85,44.8,2.86,4.14,40.83,2.43,2.74,46.94,24.13,24.58,49.54,13.38,14.37,48.21,10.73,9.14,54.0,1.86,1.04,64.23,17.34,88.66,10.72,10.28,51.04,3.89,6.11,38.92,0.94,1.05,47.24,24.19,82.79,11.99,16.78,41.68,5.2,9.78,34.73,0.0,1.99,0.00,0.00,79.62,13.62,83.99,0.976,17255
"2023-02-09 - VGK 5, MIN 1",VGK,Limited ReportFull Report,55.766666666667,54.62,45.99,54.29,39.47,32.63,54.74,33.6,21.95,60.49,4.29,0.0,100.00,2.01,1.69,54.33,21.25,22.01,49.12,9.03,6.97,56.46,9.03,4.25,67.97,1.08,0.0,100.00,11.99,100.00,12.42,14.79,45.63,6.51,9.11,41.68,1.05,0.0,100.00,16.16,100.00,29.79,21.62,57.95,17.17,8.61,66.61,2.23,0.0,100.00,12.98,100.00,12.77,100.0,1.128,18797
"2023-02-09 - VGK 5, MIN 1",MIN,Limited ReportFull Report,55.766666666667,45.99,54.62,45.71,32.63,39.47,45.26,21.95,33.6,39.51,0.0,4.29,0.00,1.69,2.01,45.67,22.01,21.25,50.88,6.97,9.03,43.54,4.25,9.03,32.03,0.0,1.08,0.00,0.00,88.01,14.79,12.42,54.37,9.11,6.51,58.32,0.0,1.05,0.00,0.00,83.84,21.62,29.79,42.05,8.61,17.17,33.39,0.0,2.23,0.00,0.00,87.02,0.0,87.23,0.872,18797
"2023-02-10 - SEA 3, NYR 6",SEA,Limited ReportFull Report,46.233333333333,46.34,39.21,54.17,34.53,27.78,55.42,21.59,18.09,54.41,2.01,2.92,40.77,1.95,1.71,53.22,25.09,21.65,53.68,11.04,8.03,57.9,8.97,7.11,55.78,1.02,2.9,26.09,11.39,59.29,13.69,13.91,49.61,4.77,2.03,70.11,1.0,0.0,100.00,20.93,100.00,19.63,14.42,57.65,6.99,8.0,46.62,0.0,0.0,-,0.00,100.00,9.3,83.87,0.932,18006
"2023-02-10 - SEA 3, NYR 6",NYR,Limited ReportFull Report,46.233333333333,39.21,46.34,45.83,27.78,34.53,44.58,18.09,21.59,45.59,2.92,2.01,59.23,1.71,1.95,46.78,21.65,25.09,46.32,8.03,11.04,42.1,7.11,8.97,44.22,2.9,1.02,73.91,40.71,88.61,13.91,13.69,50.39,2.03,4.77,29.89,0.0,1.0,0.00,0.00,79.07,14.42,19.63,42.35,8.0,6.99,53.38,0.0,0.0,-,0.00,100.00,16.13,90.7,1.068,18006
"2023-02-10 - TOR 3, CBJ 0",TOR,Limited ReportFull Report,47.3,58.38,41.41,58.51,40.9,31.16,56.76,31.86,22.37,58.75,2.13,0.0,100.00,2.39,1.72,58.23,32.3,18.59,63.47,12.41,6.99,63.97,10.16,6.12,62.43,1.08,0.0,100.00,10.65,100.00,20.27,11.35,64.1,7.53,5.52,57.68,0.97,0.0,100.00,12.92,100.00,22.35,21.3,51.2,13.22,9.7,57.67,0.0,0.0,-,0.00,100.00,6.67,100.0,1.067,18860
"2023-02-10 - TOR 3, CBJ 0",CBJ,Limited ReportFull Report,47.3,41.41,58.38,41.49,31.16,40.9,43.24,22.37,31.86,41.25,0.0,2.13,0.00,1.72,2.39,41.77,18.59,32.3,36.53,6.99,12.41,36.03,6.12,10.16,37.57,0.0,1.08,0.00,0.00,89.35,11.35,20.27,35.9,5.52,7.53,42.32,0.0,0.97,0.00,0.00,87.08,21.3,22.35,48.8,9.7,13.22,42.33,0.0,0.0,-,0.00,100.00,0.0,93.33,0.933,18860
"2023-02-10 - ARI 3, CHI 4",ARI,Limited ReportFull Report,51.883333333333,47.52,47.37,50.08,37.89,40.11,48.58,24.16,31.92,43.09,3.14,2.82,52.73,1.62,1.82,47.09,27.55,18.44,59.9,6.44,8.15,44.14,3.22,5.5,36.95,0.0,1.86,0.00,0.00,66.18,21.05,10.17,67.43,8.29,5.67,59.37,2.11,1.03,67.24,25.46,81.88,15.94,25.26,38.7,8.46,17.86,32.13,1.11,0.0,100.00,13.13,100.00,13.01,91.17,1.042,19007
"2023-02-10 - ARI 3, CHI 4",CHI,Limited ReportFull Report,51.883333333333,47.37,47.52,49.92,40.11,37.89,51.42,31.92,24.16,56.91,2.82,3.14,47.27,1.82,1.62,52.91,18.44,27.55,40.1,8.15,6.44,55.86,5.5,3.22,63.05,1.86,0.0,100.00,33.82,100.00,10.17,21.05,32.57,5.67,8.29,40.63,1.03,2.11,32.76,18.12,74.54,25.26,15.94,61.3,17.86,8.46,67.87,0.0,1.11,0.00,0.00,86.87,8.83,86.99,0.958,19007
"2023-02-10 - PIT 6, ANA 3",PIT,Limited ReportFull Report,51.533333333333,87.06,30.28,74.19,69.75,25.79,73.01,54.55,21.65,71.59,5.35,1.83,74.46,4.66,1.47,76.05,48.42,16.35,74.76,24.14,4.25,85.02,18.32,3.37,84.48,1.09,0.0,100.00,5.96,100.00,24.65,11.87,67.49,13.09,7.22,64.44,4.1,0.96,81.04,31.34,86.71,29.19,10.98,72.67,20.02,8.45,70.32,0.0,0.88,0.00,0.00,89.56,9.8,91.53,1.013,15026
"2023-02-10 - PIT 6, ANA 3",ANA,Limited ReportFull Report,51.533333333333,30.28,87.06,25.81,25.79,69.75,26.99,21.65,54.55,28.41,1.83,5.35,25.54,1.47,4.66,23.95,16.35,48.42,25.24,4.25,24.14,14.98,3.37,18.32,15.52,0.0,1.09,0.00,0.00,94.04,11.87,24.65,32.51,7.22,13.09,35.56,0.96,4.1,18.96,13.29,68.66,10.98,29.19,27.33,8.45,20.02,29.68,0.88,0.0,100.00,10.44,100.00,8.47,90.2,0.987,15026
